DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 8,Arrival,Domestic,168348
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 8,Arrival,International,4249
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 8,Departure,Domestic,160076
2017-07-15T08:00:45,2017-05-01T00:00:00,Terminal 8,Departure,International,8781
2017-07-15T08:00:45,2017-05-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,13531
2017-07-15T08:00:45,2017-05-01T00:00:00,Tom Bradley International Terminal,Arrival,International,671467
2017-07-15T08:00:45,2017-05-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,27417
2017-07-15T08:00:45,2017-05-01T00:00:00,Tom Bradley International Terminal,Departure,International,644774
2017-08-15T08:00:43,2017-06-01T00:00:00,Misc. Terminal,Arrival,Domestic,126028
2017-08-15T08:00:43,2017-06-01T00:00:00,Misc. Terminal,Arrival,International,2275
2017-08-15T08:00:43,2017-06-01T00:00:00,Misc. Terminal,Departure,Domestic,125301
2017-08-15T08:00:43,2017-06-01T00:00:00,Misc. Terminal,Departure,International,2314
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 1,Arrival,Domestic,419131
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 1,Departure,Domestic,417777
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 2,Arrival,Domestic,243953
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 2,Arrival,International,99204
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 2,Departure,Domestic,292473
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 2,Departure,International,122596
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 3,Arrival,Domestic,334780
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 3,Arrival,International,4008
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 3,Departure,Domestic,309161
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 3,Departure,International,28137
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 4,Arrival,Domestic,361972
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 4,Arrival,International,63338
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 4,Departure,Domestic,362645
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 4,Departure,International,86669
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 5,Arrival,Domestic,438808
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 5,Arrival,International,8467
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 5,Departure,Domestic,459054
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 5,Departure,International,1556
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 6,Arrival,Domestic,270767
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 6,Arrival,International,67128
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 6,Departure,Domestic,282888
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 6,Departure,International,124358
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 7,Arrival,Domestic,297296
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 7,Arrival,International,75712
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 7,Departure,Domestic,317379
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 7,Departure,International,46829
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 8,Arrival,Domestic,180262
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 8,Arrival,International,4665
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 8,Departure,Domestic,177501
2017-08-15T08:00:43,2017-06-01T00:00:00,Terminal 8,Departure,International,14913
2017-08-15T08:00:43,2017-06-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,13813
2017-08-15T08:00:43,2017-06-01T00:00:00,Tom Bradley International Terminal,Arrival,International,758383
2017-08-15T08:00:43,2017-06-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,25463
2017-08-15T08:00:43,2017-06-01T00:00:00,Tom Bradley International Terminal,Departure,International,759878
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 3,Arrival,Domestic,343175
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 3,Arrival,International,4675
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 3,Departure,Domestic,313008
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 3,Departure,International,31441
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 4,Arrival,Domestic,404417
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 4,Arrival,International,64344
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 4,Departure,Domestic,371048
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 4,Departure,International,87425
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 5,Arrival,Domestic,449295
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 5,Arrival,International,22998
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 5,Departure,Domestic,462053
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 5,Departure,International,2257
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 6,Arrival,Domestic,285600
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 6,Arrival,International,95926
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 6,Departure,Domestic,287312
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 6,Departure,International,133778
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 7,Arrival,Domestic,340304
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 7,Arrival,International,83875
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 7,Departure,Domestic,349911
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 7,Departure,International,52035
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 8,Arrival,Domestic,169545
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 8,Arrival,International,6902
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 8,Departure,Domestic,164497
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 8,Departure,International,16284
2017-09-15T08:00:44,2017-07-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,16916
2017-09-15T08:00:44,2017-07-01T00:00:00,Tom Bradley International Terminal,Arrival,International,875992
2017-09-15T08:00:44,2017-07-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,26024
2017-09-15T08:00:44,2017-07-01T00:00:00,Tom Bradley International Terminal,Departure,International,785650
2017-09-15T08:00:44,2017-07-01T00:00:00,Misc. Terminal,Arrival,Domestic,129211
2017-09-15T08:00:44,2017-07-01T00:00:00,Misc. Terminal,Arrival,International,2585
2017-09-15T08:00:44,2017-07-01T00:00:00,Misc. Terminal,Departure,Domestic,130819
2017-09-15T08:00:44,2017-07-01T00:00:00,Misc. Terminal,Departure,International,2421
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 1,Arrival,Domestic,427939
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 1,Departure,Domestic,427003
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 2,Arrival,Domestic,260772
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 2,Arrival,International,124196
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 2,Departure,Domestic,303642
2017-09-15T08:00:44,2017-07-01T00:00:00,Terminal 2,Departure,International,120754
2017-10-15T08:00:40,2017-08-01T00:00:00,Misc. Terminal,Arrival,Domestic,122818
2017-10-15T08:00:40,2017-08-01T00:00:00,Misc. Terminal,Arrival,International,3030
2017-10-15T08:00:40,2017-08-01T00:00:00,Misc. Terminal,Departure,Domestic,127071
2017-10-15T08:00:40,2017-08-01T00:00:00,Misc. Terminal,Departure,International,2992
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 1,Arrival,Domestic,406204
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 1,Departure,Domestic,413587
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 2,Arrival,Domestic,255764
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 2,Arrival,International,120191
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 2,Departure,Domestic,299602
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 2,Departure,International,119385
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 3,Arrival,Domestic,339048
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 3,Arrival,International,4761
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 3,Departure,Domestic,310613
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 3,Departure,International,27653
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 4,Arrival,Domestic,378528
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 4,Arrival,International,53745
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 4,Departure,Domestic,357912
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 4,Departure,International,79721
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 5,Arrival,Domestic,436104
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 5,Arrival,International,19669
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 5,Departure,Domestic,458651
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 5,Departure,International,2366
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 6,Arrival,Domestic,289090
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 6,Arrival,International,92610
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 6,Departure,Domestic,287545
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 6,Departure,International,138693
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 7,Arrival,Domestic,324337
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 7,Arrival,International,73555
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 7,Departure,Domestic,336641
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 7,Departure,International,43369
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 8,Arrival,Domestic,162285
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 8,Arrival,International,6854
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 8,Departure,Domestic,162314
2017-10-15T08:00:40,2017-08-01T00:00:00,Terminal 8,Departure,International,12053
2017-10-15T08:00:40,2017-08-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,15252
2017-10-15T08:00:40,2017-08-01T00:00:00,Tom Bradley International Terminal,Arrival,International,863449
2017-10-15T08:00:40,2017-08-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,26327
2017-10-15T08:00:40,2017-08-01T00:00:00,Tom Bradley International Terminal,Departure,International,756293
2017-11-15T08:00:41,2017-09-01T00:00:00,Misc. Terminal,Arrival,Domestic,116684
2017-11-15T08:00:41,2017-09-01T00:00:00,Misc. Terminal,Arrival,International,3857
2017-11-15T08:00:41,2017-09-01T00:00:00,Misc. Terminal,Departure,Domestic,117671
2017-11-15T08:00:41,2017-09-01T00:00:00,Misc. Terminal,Departure,International,3848
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 1,Arrival,Domestic,380077
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 1,Departure,Domestic,375632
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 2,Arrival,Domestic,213909
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 2,Arrival,International,96651
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 2,Departure,Domestic,245253
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 2,Departure,International,103674
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 3,Arrival,Domestic,282240
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 3,Arrival,International,3918
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 3,Departure,Domestic,261217
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 3,Departure,International,21136
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 4,Arrival,Domestic,329781
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 4,Arrival,International,50117
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 4,Departure,Domestic,314130
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 4,Departure,International,65647
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 5,Arrival,Domestic,348559
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 5,Arrival,International,11391
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 5,Departure,Domestic,374053
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 5,Departure,International,1401
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 6,Arrival,Domestic,258157
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 6,Arrival,International,67339
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 6,Departure,Domestic,257974
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 6,Departure,International,107647
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 7,Arrival,Domestic,283499
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 7,Arrival,International,53860
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 7,Departure,Domestic,290409
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 7,Departure,International,37309
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 8,Arrival,Domestic,131841
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 8,Arrival,International,5219
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 8,Departure,Domestic,127046
2017-11-15T08:00:41,2017-09-01T00:00:00,Terminal 8,Departure,International,7064
2017-11-15T08:00:41,2017-09-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,13726
2017-11-15T08:00:41,2017-09-01T00:00:00,Tom Bradley International Terminal,Arrival,International,735126
2017-11-15T08:00:41,2017-09-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,18014
2017-11-15T08:00:41,2017-09-01T00:00:00,Tom Bradley International Terminal,Departure,International,670013
2017-12-15T08:00:40,2017-10-01T00:00:00,Misc. Terminal,Arrival,Domestic,126545
2017-12-15T08:00:40,2017-10-01T00:00:00,Misc. Terminal,Arrival,International,3418
2017-12-15T08:00:40,2017-10-01T00:00:00,Misc. Terminal,Departure,Domestic,122702
2017-12-15T08:00:40,2017-10-01T00:00:00,Misc. Terminal,Departure,International,3845
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 1,Arrival,Domestic,424096
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 1,Departure,Domestic,416369
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 2,Arrival,Domestic,223879
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 2,Arrival,International,97010
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 2,Departure,Domestic,252630
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 2,Departure,International,105056
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 3,Arrival,Domestic,318036
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 3,Arrival,International,3924
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 3,Departure,Domestic,289299
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 3,Departure,International,22696
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 4,Arrival,Domestic,372938
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 4,Arrival,International,47957
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 4,Departure,Domestic,347771
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 4,Departure,International,76098
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 5,Arrival,Domestic,383484
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 5,Arrival,International,11252
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 5,Departure,Domestic,388989
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 5,Departure,International,2270
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 6,Arrival,Domestic,269133
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 6,Arrival,International,69319
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 6,Departure,Domestic,263307
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 6,Departure,International,105922
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 7,Arrival,Domestic,323286
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 7,Arrival,International,55907
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 7,Departure,Domestic,325783
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 7,Departure,International,41730
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 8,Arrival,Domestic,143928
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 8,Arrival,International,4761
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 8,Departure,Domestic,133292
2017-12-15T08:00:40,2017-10-01T00:00:00,Terminal 8,Departure,International,6654
2017-12-15T08:00:40,2017-10-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,13694
2017-12-15T08:00:40,2017-10-01T00:00:00,Tom Bradley International Terminal,Arrival,International,686832
2017-12-15T08:00:40,2017-10-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,21143
2017-12-15T08:00:40,2017-10-01T00:00:00,Tom Bradley International Terminal,Departure,International,681638
2018-01-15T08:00:38,2017-11-01T00:00:00,Misc. Terminal,Arrival,Domestic,118801
2018-01-15T08:00:38,2017-11-01T00:00:00,Misc. Terminal,Arrival,International,4794
2018-01-15T08:00:38,2017-11-01T00:00:00,Misc. Terminal,Departure,Domestic,118945
2018-01-15T08:00:38,2017-11-01T00:00:00,Misc. Terminal,Departure,International,3724
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 1,Arrival,Domestic,414405
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 1,Departure,Domestic,411376
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 2,Arrival,Domestic,202484
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 2,Arrival,International,76511
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 2,Departure,Domestic,239806
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 2,Departure,International,105762
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 3,Arrival,Domestic,303750
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 3,Arrival,International,3127
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 3,Departure,Domestic,270942
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 3,Departure,International,20212
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 4,Arrival,Domestic,343114
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 4,Arrival,International,44551
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 4,Departure,Domestic,316447
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 4,Departure,International,74994
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 5,Arrival,Domestic,342013
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 5,Arrival,International,11705
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 5,Departure,Domestic,367380
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 5,Departure,International,1245
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 6,Arrival,Domestic,261506
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 6,Arrival,International,49993
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 6,Departure,Domestic,260964
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 6,Departure,International,94427
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 7,Arrival,Domestic,303708
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 7,Arrival,International,71528
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 7,Departure,Domestic,314119
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 7,Departure,International,49197
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 8,Arrival,Domestic,137451
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 8,Arrival,International,5091
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 8,Departure,Domestic,126543
2018-01-15T08:00:38,2017-11-01T00:00:00,Terminal 8,Departure,International,11444
2018-01-15T08:00:38,2017-11-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,12823
2018-01-15T08:00:38,2017-11-01T00:00:00,Tom Bradley International Terminal,Arrival,International,657116
2018-01-15T08:00:38,2017-11-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,24502
2018-01-15T08:00:38,2017-11-01T00:00:00,Tom Bradley International Terminal,Departure,International,609473
2018-02-15T08:00:37,2017-12-01T00:00:00,Misc. Terminal,Arrival,Domestic,128320
2018-02-15T08:00:37,2017-12-01T00:00:00,Misc. Terminal,Arrival,International,4201
2018-02-15T08:00:37,2017-12-01T00:00:00,Misc. Terminal,Departure,Domestic,121300
2018-02-15T08:00:37,2017-12-01T00:00:00,Misc. Terminal,Departure,International,4382
2018-02-15T08:00:37,2017-12-01T00:00:00,Terminal 1,Arrival,Domestic,406238
2018-02-15T08:00:37,2017-12-01T00:00:00,Terminal 1,Departure,Domestic,393409
2018-02-15T08:00:37,2017-12-01T00:00:00,Terminal 2,Arrival,Domestic,211693
2018-02-15T08:00:37,2017-12-01T00:00:00,Terminal 2,Arrival,International,83805
2018-02-15T08:00:37,2017-12-01T00:00:00,Terminal 2,Departure,Domestic,253464
2018-02-15T08:00:37,2017-12-01T00:00:00,Terminal 2,Departure,International,117454
